"id","name","year","pitches","knee_down_pct","l_down_r_up_pct","r_down_l_up_pct","both_down_pct","both_up_pct","extended_leg_pct","inside_down_pct","outside_down_pct","one_knee_framing_rv","other_framing_rv","one_knee_calledstr_pct","other_calledstr_pct","one_knee_blocking_rv","other_blocking_rv","one_knee_pbwp100","other_pbwp100","one_knee_throwing_rv","other_throwing_rv","one_knee_csaa100","other_csaa100","catching_rv","one_knee_pitching_rv","other_pitching_rv"
999999,"League",2020,270600,0.2306289345178561,0.15943990115902806,0.06818850385362123,0.0030005295052068013,0.769371065482144,0.017356004000706006,0.14379008060245926,0.08383832441019004,2.102094320318397,5.100162769520577,0.5208333333333334,0.4997949979499795,-0.2386529848648296,2.4798992255946244,0.6820119352088662,0.48239895697522817,-0.8093964601677719,3.2039769793088806,-7.358149637888835,2.860693731525786,3.365021132125166,"10.36","78.241"
999999,"League",2022,725695,0.5931937635893602,0.36143560711982603,0.19698936819818638,0.03476878827134778,0.4068062364106398,0.07074456853602999,0.29927551946310255,0.25914945585490984,62.06128201557878,-67.90368265508688,0.48178007860272376,0.45270652670013695,-5.945673053522207,2.7379114025996145,0.6069845176990531,0.5790725860753243,-9.581576948714666,8.008187406526618,-0.9552918194132268,0.41300605500395143,-9.00765048814796,"53.033","-155.29"
999999,"League",2023,733272,0.800847368012915,0.450311947043024,0.29839056474751674,0.05214485622237418,0.19915263198708505,0.16242677175345963,0.40011702420145084,0.34858548758908997,64.4819185567035,-64.08220851786808,0.4685144621328412,0.4329482864137087,-10.018621467386534,7.237449916356423,0.5998006873492349,0.5351598966587786,3.6653797141322197,-3.8201935455589315,0.19321980570016972,-0.1956064283440313,-2.4654399544691294,"109.99","-123.237"
999999,"League",2024,725642,0.9017515828667271,0.44566318639373154,0.4051486092625019,0.0509397872104936,0.09824841713327298,0.18769351272962564,0.4412132804717808,0.40959851518445256,33.481483867921895,-29.687770143583823,0.467173882540029,0.4327995750170752,-10.682030774019848,8.091957978909505,0.5488644518143558,0.5121886400425213,-15.010957859168704,12.599550870593818,-0.5666650758463082,0.8823214895373822,-2.263819705437633,"139.11","-107.95"
999999,"League",2021,728113,0.5010267945595039,0.28532301488327644,0.1745877087679631,0.041116070908264475,0.498973205440496,0.03514877448980781,0.25076164613466045,0.20914907751657907,40.06428517805532,-45.801781545765316,0.4887021687294198,0.4673083467016674,-6.832402098460015,-3.4289111520226836,0.7491972886193364,0.705213606892264,-9.943051880876553,8.719864355171934,-2.204667822810766,0.7595700657815273,-6.990259809255138,"194.192","82.498"
999999,"League",2025,727071,0.9517864098296802,0.41878970291420275,0.4843596189936617,0.0486370879218158,0.048213590170319745,0.18945788038667186,0.46184908466414076,0.44130023724372364,2.9765738470728373,-4.6141736511242115,0.42224721547001415,0.41299700726806327,-2.2158425027758364,2.7774716822515386,0.5370981895843833,0.46886204423851285,0.21353858682550364,-3.2997399140571324,0.007059126837206732,-0.35672863935752785,-1.8372048997058217,"-26.186","-7.66"
999999,"League",2026,471912,0.9539284526120283,0.29312749377039354,0.6182920192737744,0.042508939567860296,0.046071547387971735,0.2297011771808029,0.45630462610243655,0.4551148869417314,4.211703383963821,-5.318293929762586,0.470958907429624,0.45784338253690265,-6.309578515483095,4.165081356461396,0.5409067504945665,0.37518301610541727,-12.210897789294881,3.454696625385392,-0.6399841608645116,0.6136228464272455,-9.77110087949304,"79.778","-64.875"
